fecha_hora_EST,fecha_hora_UTC,temperatura_agua_C,pH,conductividad_especifica_mS_cm,presion_atmosferica_hPa,hora_del_dia,radiacion_PAR_mmol_m2_15min,turbidez_FNU_NTU,oxigeno_disuelto_mg_L
2022-10-22T13:15,2022-10-22T18:15+00:00,18.8,8.2,29.93,1020,13.25,1331.3,7,8.9
2022-10-22T13:30,2022-10-22T18:30+00:00,18.8,8.2,30,1020,13.5,1307.2,7,9.1
2022-10-22T13:45,2022-10-22T18:45+00:00,18.9,8.2,30.11,1020,13.75,1277.4,8,9.5
2022-10-22T14:00,2022-10-22T19:00+00:00,19,8.2,30.19,1020,14,1240.7,9,9.6
2022-10-22T14:15,2022-10-22T19:15+00:00,19.1,8.2,30.31,1019,14.25,1197.7,7,9.6
2022-10-22T14:30,2022-10-22T19:30+00:00,19.2,8.2,30.43,1019,14.5,1145.5,6,9.6
2022-10-22T14:45,2022-10-22T19:45+00:00,19.2,8.2,30.43,1019,14.75,1089,7,9.6
2022-10-22T15:00,2022-10-22T20:00+00:00,19.1,8.2,30.41,1019,15,1028.7,6,9.6
2022-10-22T15:15,2022-10-22T20:15+00:00,19,8.2,30.32,1019,15.25,959.7,5,9.5
2022-10-22T15:30,2022-10-22T20:30+00:00,18.9,8.2,30.25,1019,15.5,886,5,9.5
2022-10-22T15:45,2022-10-22T20:45+00:00,19,8.2,30.22,1019,15.75,808.9,6,9.5
2022-10-22T16:00,2022-10-22T21:00+00:00,19.3,8.2,30.29,1018,16,726.2,5,9.4
2022-10-22T16:15,2022-10-22T21:15+00:00,19.6,8.2,30.38,1018,16.25,637.7,7,9.4
2022-10-22T16:30,2022-10-22T21:30+00:00,19.8,8.2,30.38,1018,16.5,546.8,5,9.6
2022-10-22T16:45,2022-10-22T21:45+00:00,19.8,8.2,30.37,1018,16.75,454.7,6,9.6
2022-10-22T17:00,2022-10-22T22:00+00:00,19.8,8.2,30.33,1018,17,361.8,7,9.6
2022-10-22T17:15,2022-10-22T22:15+00:00,19.7,8.3,30.27,1018,17.25,267.9,5,9.7
2022-10-22T17:30,2022-10-22T22:30+00:00,19.7,8.3,30.22,1018,17.5,180.1,6,9.7
2022-10-22T17:45,2022-10-22T22:45+00:00,19.7,8.3,30.21,1018,17.75,99.2,5,9.8
2022-10-22T18:00,2022-10-22T23:00+00:00,19.7,8.3,30.2,1018,18,34.7,5,9.7
2022-10-22T18:15,2022-10-22T23:15+00:00,19.7,8.3,30.19,1018,18.25,6,5,9.7
2022-10-22T18:30,2022-10-22T23:30+00:00,19.7,8.3,30.19,1018,18.5,0.3,5,9.7
2022-10-22T18:45,2022-10-22T23:45+00:00,19.6,8.3,30.19,1018,18.75,0,5,9.7
2022-10-22T19:00,2022-10-23T00:00+00:00,19.6,8.3,30.2,1018,19,0,5,9.7
2022-10-22T19:15,2022-10-23T00:15+00:00,19.6,8.2,30.23,1019,19.25,0,4,9.6
2022-10-22T19:30,2022-10-23T00:30+00:00,19.7,8.2,30.27,1019,19.5,0,4,9.6
2022-10-22T19:45,2022-10-23T00:45+00:00,19.7,8.2,30.27,1019,19.75,0,4,9.5
2022-10-22T20:00,2022-10-23T01:00+00:00,19.7,8.2,30.29,1019,20,0,4,9.4
2022-10-22T20:15,2022-10-23T01:15+00:00,19.7,8.2,30.32,1019,20.25,0,4,9.2
2022-10-22T20:30,2022-10-23T01:30+00:00,19.7,8.2,30.33,1019,20.5,0,4,9.1
2022-10-22T20:45,2022-10-23T01:45+00:00,19.7,8.2,30.33,1019,20.75,0,4,8.9
2022-10-22T21:00,2022-10-23T02:00+00:00,19.7,8.2,30.3,1019,21,0,4,9.2
2022-10-22T21:15,2022-10-23T02:15+00:00,19.7,8.2,30.27,1019,21.25,0,4,9.3
2022-10-22T21:30,2022-10-23T02:30+00:00,19.6,8.2,30.22,1019,21.5,0,4,9.4
2022-10-22T21:45,2022-10-23T02:45+00:00,19.6,8.2,30.17,1019,21.75,0,4,9.5
2022-10-22T22:00,2022-10-23T03:00+00:00,19.5,8.2,30.12,1019,22,0,4,9.5
2022-10-22T22:15,2022-10-23T03:15+00:00,19.4,8.2,29.99,1019,22.25,0,4,9.5
2022-10-22T22:30,2022-10-23T03:30+00:00,19.4,8.2,29.92,1020,22.5,0,4,9.4
2022-10-22T22:45,2022-10-23T03:45+00:00,19.4,8.2,29.91,1020,22.75,0,4,9.4
2022-10-22T23:00,2022-10-23T04:00+00:00,19.5,8.2,29.96,1020,23,0,4,9.3
2022-10-22T23:15,2022-10-23T04:15+00:00,19.5,8.2,30,1020,23.25,0,4,9.3
2022-10-22T23:30,2022-10-23T04:30+00:00,19.5,8.2,29.94,1020,23.5,0,4,9.3
2022-10-22T23:45,2022-10-23T04:45+00:00,19.5,8.2,29.9,1020,23.75,0,4,9.3
2022-10-23T00:00,2022-10-23T05:00+00:00,19.5,8.2,29.85,1020,0,0,4,9.2
2022-10-23T00:15,2022-10-23T05:15+00:00,19.4,8.2,29.76,1020,0.25,0,4,9.2
2022-10-23T00:30,2022-10-23T05:30+00:00,19.3,8.2,29.67,1019,0.5,0,4,9.2
2022-10-23T00:45,2022-10-23T05:45+00:00,19.3,8.2,29.58,1019,0.75,0,4,9.2
2022-10-23T01:00,2022-10-23T06:00+00:00,19.2,8.2,29.45,1019,1,0,4,9.3
2022-10-23T01:15,2022-10-23T06:15+00:00,19.1,8.3,29.43,1019,1.25,0,4,9.4
2022-10-23T01:30,2022-10-23T06:30+00:00,19.1,8.3,29.5,1019,1.5,0,4,9.4
2022-10-23T01:45,2022-10-23T06:45+00:00,19,8.2,29.52,1019,1.75,0,4,9.3
2022-10-23T02:00,2022-10-23T07:00+00:00,19,8.2,29.47,1019,2,0,4,9.1
2022-10-23T02:15,2022-10-23T07:15+00:00,19,8.2,29.49,1019,2.25,0,4,8.8
2022-10-23T02:30,2022-10-23T07:30+00:00,19.1,8.2,29.5,1019,2.5,0,5,8.6
2022-10-23T02:45,2022-10-23T07:45+00:00,19.1,8.2,29.5,1019,2.75,0,4,8.8
2022-10-23T03:00,2022-10-23T08:00+00:00,19.1,8.2,29.49,1019,3,0,3,9.1
2022-10-23T03:15,2022-10-23T08:15+00:00,19.1,8.2,29.48,1019,3.25,0,4,9.1
2022-10-23T03:30,2022-10-23T08:30+00:00,19.2,8.2,29.6,1019,3.5,0,4,9
2022-10-23T03:45,2022-10-23T08:45+00:00,19.3,8.2,29.67,1019,3.75,0,4,8.9
2022-10-23T04:00,2022-10-23T09:00+00:00,19.4,8.2,29.75,1019,4,0,4,8.9
2022-10-23T04:15,2022-10-23T09:15+00:00,19.3,8.2,29.73,1020,4.25,0,4,8.9
2022-10-23T04:30,2022-10-23T09:30+00:00,19.3,8.2,29.71,1020,4.5,0,4,8.9
2022-10-23T04:45,2022-10-23T09:45+00:00,19.2,8.2,29.6,1020,4.75,0,4,9
2022-10-23T05:00,2022-10-23T10:00+00:00,19.1,8.2,29.57,1020,5,0,6,8.9
2022-10-23T05:15,2022-10-23T10:15+00:00,19.2,8.2,29.75,1020,5.25,0,4,8.9
2022-10-23T05:30,2022-10-23T10:30+00:00,19.2,8.2,29.69,1020,5.5,0,4,8.9
2022-10-23T05:45,2022-10-23T10:45+00:00,19.3,8.2,29.82,1020,5.75,0,4,8.9
2022-10-23T06:00,2022-10-23T11:00+00:00,19,8.2,29.58,1020,6,0,4,8.9
2022-10-23T06:15,2022-10-23T11:15+00:00,18.6,8.2,29.4,1020,6.25,0,4,9
2022-10-23T06:30,2022-10-23T11:30+00:00,18.6,8.2,29.39,1020,6.5,0.2,4,9
2022-10-23T06:45,2022-10-23T11:45+00:00,18.6,8.2,29.39,1021,6.75,3.9,4,9
2022-10-23T07:00,2022-10-23T12:00+00:00,18.7,8.2,29.52,1021,7,23.8,4,8.9
2022-10-23T07:15,2022-10-23T12:15+00:00,18.7,8.2,29.63,1021,7.25,74.7,5,8.8
2022-10-23T07:30,2022-10-23T12:30+00:00,18.8,8.2,29.8,1021,7.5,146.4,5,8.7
2022-10-23T07:45,2022-10-23T12:45+00:00,18.7,8.1,29.82,1021,7.75,225.8,5,8.6
2022-10-23T08:00,2022-10-23T13:00+00:00,18.8,8.1,29.92,1021,8,314.2,5,8.6
2022-10-23T08:15,2022-10-23T13:15+00:00,18.9,8.1,29.98,1021,8.25,405.5,5,8.5
2022-10-23T08:30,2022-10-23T13:30+00:00,18.9,8.1,29.97,1021,8.5,497.4,5,8.5
2022-10-23T08:45,2022-10-23T13:45+00:00,18.8,8.1,29.98,1022,8.75,589.1,4,8.5
2022-10-23T09:00,2022-10-23T14:00+00:00,18.8,8.1,29.96,1022,9,681.8,4,8.5
2022-10-23T09:15,2022-10-23T14:15+00:00,18.9,8.1,29.92,1022,9.25,769.4,5,8.4
2022-10-23T09:30,2022-10-23T14:30+00:00,18.8,8.2,29.76,1022,9.5,851,6,8.6
2022-10-23T09:45,2022-10-23T14:45+00:00,18.8,8.2,29.73,1022,9.75,929.7,4,8.7
2022-10-23T10:00,2022-10-23T15:00+00:00,18.9,8.2,29.81,1022,10,1002,5,8.8
2022-10-23T10:15,2022-10-23T15:15+00:00,19.1,8.2,29.83,1022,10.25,1065.1,5,8.8
2022-10-23T10:30,2022-10-23T15:30+00:00,19.1,8.2,29.76,1022,10.5,1125,5,9
2022-10-23T10:45,2022-10-23T15:45+00:00,19.1,8.2,29.68,1021,10.75,1178.7,6,9.2
2022-10-23T11:00,2022-10-23T16:00+00:00,19,8.2,29.48,1021,11,1224.6,5,9.3
2022-10-23T11:15,2022-10-23T16:15+00:00,19,8.2,29.3,1021,11.25,1265.4,5,9.3
2022-10-23T11:30,2022-10-23T16:30+00:00,19,8.3,29.1,1021,11.5,1300.1,6,9.4
2022-10-23T11:45,2022-10-23T16:45+00:00,18.9,8.3,28.95,1021,11.75,1330.3,4,9.5
2022-10-23T12:00,2022-10-23T17:00+00:00,18.9,8.3,28.75,1021,12,1349,4,9.6
2022-10-23T12:15,2022-10-23T17:15+00:00,18.9,8.3,28.62,1021,12.25,1360.4,4,9.7
2022-10-23T12:30,2022-10-23T17:30+00:00,19.1,8.3,28.58,1021,12.5,1365,5,9.8
2022-10-23T12:45,2022-10-23T17:45+00:00,19.1,8.3,28.52,1020,12.75,1363.9,5,9.7
2022-10-23T13:00,2022-10-23T18:00+00:00,19.1,8.3,28.51,1020,13,1352.8,5,9.7
2022-10-23T13:15,2022-10-23T18:15+00:00,19.2,8.3,28.53,1020,13.25,1335,5,9.7
2022-10-23T13:30,2022-10-23T18:30+00:00,19.2,8.3,28.56,1020,13.5,1310,5,9.6
2022-10-23T13:45,2022-10-23T18:45+00:00,19.2,8.3,28.55,1020,13.75,1279.6,5,9.5
2022-10-23T14:00,2022-10-23T19:00+00:00,19.2,8.2,28.55,1020,14,1242.1,5,9.3
2022-10-23T14:15,2022-10-23T19:15+00:00,19.4,8.3,28.77,1020,14.25,1198.4,6,9.8
2022-10-23T14:30,2022-10-23T19:30+00:00,19.4,8.3,28.83,1019,14.5,1147.9,6,9.9
2022-10-23T14:45,2022-10-23T19:45+00:00,19.4,8.3,28.59,1019,14.75,1091.2,4,10
2022-10-23T15:00,2022-10-23T20:00+00:00,19.4,8.3,28.75,1019,15,1027.7,5,10
2022-10-23T15:15,2022-10-23T20:15+00:00,19.3,8.3,28.76,1019,15.25,960.1,6,10
2022-10-23T15:30,2022-10-23T20:30+00:00,19.2,8.3,28.75,1019,15.5,885.8,5,9.9
2022-10-23T15:45,2022-10-23T20:45+00:00,19.2,8.3,28.92,1019,15.75,808.6,7,9.9
2022-10-23T16:00,2022-10-23T21:00+00:00,19.3,8.3,29.09,1019,16,724.6,6,9.9
2022-10-23T16:15,2022-10-23T21:15+00:00,19.6,8.3,29.13,1019,16.25,636.8,5,10
2022-10-23T16:30,2022-10-23T21:30+00:00,19.8,8.3,29.21,1019,16.5,546.2,5,10
2022-10-23T16:45,2022-10-23T21:45+00:00,20.1,8.3,29.31,1019,16.75,453.9,6,9.9
2022-10-23T17:00,2022-10-23T22:00+00:00,20.4,8.3,29.33,1019,17,361.4,6,9.9
2022-10-23T17:15,2022-10-23T22:15+00:00,20.4,8.3,29.35,1019,17.25,271.1,5,9.9
2022-10-23T17:30,2022-10-23T22:30+00:00,20.3,8.3,29.31,1019,17.5,179.7,6,9.9
2022-10-23T17:45,2022-10-23T22:45+00:00,20.3,8.3,29.28,1019,17.75,97.2,5,9.9
2022-10-23T18:00,2022-10-23T23:00+00:00,20.3,8.3,29.25,1019,18,33.7,5,9.9
2022-10-23T18:15,2022-10-23T23:15+00:00,20.2,8.3,29.28,1019,18.25,5.3,5,9.9
2022-10-23T18:30,2022-10-23T23:30+00:00,20.4,8.3,29.37,1019,18.5,0.2,5,9.8
2022-10-23T18:45,2022-10-23T23:45+00:00,20.5,8.3,29.47,1019,18.75,0,5,9.8
2022-10-23T19:00,2022-10-24T00:00+00:00,20.5,8.3,29.53,1019,19,0,5,9.8
2022-10-23T19:15,2022-10-24T00:15+00:00,20.4,8.3,29.54,1019,19.25,0,5,9.7
2022-10-23T19:30,2022-10-24T00:30+00:00,20.5,8.3,29.53,1019,19.5,0,4,9.7
2022-10-23T19:45,2022-10-24T00:45+00:00,20.4,8.3,29.52,1019,19.75,0,5,9.7
2022-10-23T20:00,2022-10-24T01:00+00:00,20.4,8.2,29.52,1019,20,0,4,9.5
2022-10-23T20:15,2022-10-24T01:15+00:00,20.4,8.2,29.53,1019,20.25,0,4,9.4
2022-10-23T20:30,2022-10-24T01:30+00:00,20.4,8.2,29.53,1019,20.5,0,4,9.2
2022-10-23T20:45,2022-10-24T01:45+00:00,20.4,8.2,29.54,1020,20.75,0,4,9.1
2022-10-23T21:00,2022-10-24T02:00+00:00,20.4,8.2,29.55,1020,21,0,4,8.9
2022-10-23T21:15,2022-10-24T02:15+00:00,20.4,8.2,29.55,1020,21.25,0,4,8.7
2022-10-23T21:30,2022-10-24T02:30+00:00,20.4,8.1,29.54,1020,21.5,0,4,8.5
2022-10-23T21:45,2022-10-24T02:45+00:00,20.4,8.2,29.49,1020,21.75,0,4,9.2
2022-10-23T22:00,2022-10-24T03:00+00:00,20.4,8.2,29.38,1020,22,0,4,9.4
2022-10-23T22:15,2022-10-24T03:15+00:00,20.4,8.2,29.3,1020,22.25,0,4,9.4
2022-10-23T22:30,2022-10-24T03:30+00:00,20.3,8.3,29.21,1020,22.5,0,4,9.5
2022-10-23T22:45,2022-10-24T03:45+00:00,20.3,8.3,29.14,1020,22.75,0,4,9.6
2022-10-23T23:00,2022-10-24T04:00+00:00,20.2,8.3,29.06,1020,23,0,4,9.6
2022-10-23T23:15,2022-10-24T04:15+00:00,20.3,8.3,29.09,1020,23.25,0,4,9.6
2022-10-23T23:30,2022-10-24T04:30+00:00,20.3,8.3,29.07,1020,23.5,0,4,9.5
2022-10-23T23:45,2022-10-24T04:45+00:00,20.3,8.3,29.05,1019,23.75,0,4,9.5
2022-10-24T00:00,2022-10-24T05:00+00:00,20.2,8.3,28.99,1019,0,0,4,9.5
2022-10-24T00:15,2022-10-24T05:15+00:00,20.1,8.3,28.88,1019,0.25,0,4,9.5
2022-10-24T00:30,2022-10-24T05:30+00:00,20,8.3,28.74,1019,0.5,0,3,9.5
2022-10-24T00:45,2022-10-24T05:45+00:00,19.9,8.3,28.63,1019,0.75,0,3,9.6
2022-10-24T01:00,2022-10-24T06:00+00:00,19.9,8.3,28.54,1019,1,0,4,9.6
2022-10-24T01:15,2022-10-24T06:15+00:00,19.8,8.3,28.49,1019,1.25,0,4,9.6
2022-10-24T01:30,2022-10-24T06:30+00:00,19.8,8.3,28.42,1019,1.5,0,4,9.6
2022-10-24T01:45,2022-10-24T06:45+00:00,19.7,8.3,28.42,1019,1.75,0,4,9.6
2022-10-24T02:00,2022-10-24T07:00+00:00,19.7,8.3,28.38,1019,2,0,4,9.5
2022-10-24T02:15,2022-10-24T07:15+00:00,19.6,8.3,28.33,1019,2.25,0,4,9.4
2022-10-24T02:30,2022-10-24T07:30+00:00,19.6,8.3,28.29,1019,2.5,0,4,9.3
2022-10-24T02:45,2022-10-24T07:45+00:00,19.5,8.2,28.25,1019,2.75,0,3,9.3
2022-10-24T03:00,2022-10-24T08:00+00:00,19.5,8.2,28.25,1019,3,0,3,9
2022-10-24T03:15,2022-10-24T08:15+00:00,19.5,8.3,28.29,1019,3.25,0,4,9.4
2022-10-24T03:30,2022-10-24T08:30+00:00,19.6,8.3,28.29,1019,3.5,0,4,9.5
2022-10-24T03:45,2022-10-24T08:45+00:00,19.6,8.3,28.32,1019,3.75,0,4,9.4
2022-10-24T04:00,2022-10-24T09:00+00:00,19.7,8.2,28.41,1019,4,0,4,9.2
2022-10-24T04:15,2022-10-24T09:15+00:00,19.8,8.3,28.49,1019,4.25,0,4,9.4
2022-10-24T04:30,2022-10-24T09:30+00:00,19.9,8.2,28.85,1019,4.5,0,4,9.2
2022-10-24T04:45,2022-10-24T09:45+00:00,19.9,8.2,28.85,1019,4.75,0,4,9.1
2022-10-24T05:00,2022-10-24T10:00+00:00,20,8.2,29.03,1019,5,0,4,9.1
2022-10-24T05:15,2022-10-24T10:15+00:00,20.1,8.2,29.1,1019,5.25,0,4,9
2022-10-24T05:30,2022-10-24T10:30+00:00,20.1,8.2,29.19,1020,5.5,0,4,9
2022-10-24T05:45,2022-10-24T10:45+00:00,20.1,8.2,29.12,1020,5.75,0,4,9
2022-10-24T06:00,2022-10-24T11:00+00:00,19.9,8.2,28.94,1020,6,0,4,9
2022-10-24T06:15,2022-10-24T11:15+00:00,19.7,8.2,28.78,1020,6.25,0,4,9
2022-10-24T06:30,2022-10-24T11:30+00:00,19.5,8.2,28.68,1020,6.5,0.1,4,9.1
2022-10-24T06:45,2022-10-24T11:45+00:00,19.6,8.2,28.79,1020,6.75,2.8,4,9
2022-10-24T07:00,2022-10-24T12:00+00:00,19.6,8.2,28.88,1020,7,16.7,4,8.9
2022-10-24T07:15,2022-10-24T12:15+00:00,19.5,8.2,28.94,1020,7.25,54.6,4,8.9
2022-10-24T07:30,2022-10-24T12:30+00:00,19.5,8.2,29.1,1020,7.5,135.9,4,8.8
2022-10-24T07:45,2022-10-24T12:45+00:00,19.5,8.2,29.14,1020,7.75,215.5,5,8.8
2022-10-24T08:00,2022-10-24T13:00+00:00,19.4,8.2,29.15,1020,8,307.1,5,8.7
2022-10-24T08:15,2022-10-24T13:15+00:00,19.3,8.2,29.09,1020,8.25,398.5,4,8.7
2022-10-24T08:30,2022-10-24T13:30+00:00,19.2,8.2,29.03,1020,8.5,490.2,4,8.8
2022-10-24T08:45,2022-10-24T13:45+00:00,19.2,8.2,28.97,1020,8.75,583.9,4,8.7
2022-10-24T09:00,2022-10-24T14:00+00:00,19.2,8.2,29.06,1020,9,675.3,4,8.7
2022-10-24T09:15,2022-10-24T14:15+00:00,19.2,8.1,29.12,1021,9.25,760.9,4,8.5
2022-10-24T09:30,2022-10-24T14:30+00:00,19.2,8.1,29.17,1021,9.5,841.7,4,8.6
2022-10-24T09:45,2022-10-24T14:45+00:00,19.3,8.1,29.15,1021,9.75,917,4,8.4
2022-10-24T10:00,2022-10-24T15:00+00:00,19.4,8.2,28.9,1021,10,989.5,4,8.7
2022-10-24T10:15,2022-10-24T15:15+00:00,19.6,8.2,28.83,1021,10.25,1058.3,4,8.8
2022-10-24T10:30,2022-10-24T15:30+00:00,19.8,8.2,28.88,1021,10.5,1118.2,4,8.9
2022-10-24T10:45,2022-10-24T15:45+00:00,20,8.2,28.93,1021,10.75,1172.4,4,8.9
2022-10-24T11:00,2022-10-24T16:00+00:00,20,8.2,28.78,1021,11,1219.9,4,9.1
2022-10-24T11:15,2022-10-24T16:15+00:00,20,8.2,28.71,1021,11.25,1261.3,4,9.2
2022-10-24T11:30,2022-10-24T16:30+00:00,20.4,8.2,28.83,1020,11.5,1295.1,4,9.2
2022-10-24T11:45,2022-10-24T16:45+00:00,20.4,8.3,28.68,1020,11.75,1323.3,5,9.3
2022-10-24T12:00,2022-10-24T17:00+00:00,20.6,8.3,28.74,1020,12,1341.9,5,9.4
2022-10-24T12:15,2022-10-24T17:15+00:00,20.7,8.3,28.68,1020,12.25,1353.5,4,9.5
2022-10-24T12:30,2022-10-24T17:30+00:00,20.7,8.3,28.57,1020,12.5,1360,5,9.5
2022-10-24T12:45,2022-10-24T17:45+00:00,20.6,8.3,28.42,1020,12.75,1359.6,4,9.6
2022-10-24T13:00,2022-10-24T18:00+00:00,20.6,8.3,28.27,1020,13,1347.4,5,9.6
2022-10-24T13:15,2022-10-24T18:15+00:00,20.6,8.3,28.22,1019,13.25,1330.1,5,9.6
2022-10-24T13:30,2022-10-24T18:30+00:00,20.7,8.3,28.14,1019,13.5,1304.7,4,9.6
2022-10-24T13:45,2022-10-24T18:45+00:00,20.7,8.3,28.09,1019,13.75,1274.9,5,9.6
2022-10-24T14:00,2022-10-24T19:00+00:00,20.8,8.3,28.07,1019,14,1238.6,5,9.6
2022-10-24T14:15,2022-10-24T19:15+00:00,20.8,8.3,28.04,1019,14.25,1196.9,4,9.7
2022-10-24T14:30,2022-10-24T19:30+00:00,20.8,8.3,28.03,1018,14.5,1144.7,5,9.8
2022-10-24T14:45,2022-10-24T19:45+00:00,20.9,8.3,27.98,1018,14.75,1087.4,5,9.9
2022-10-24T15:00,2022-10-24T20:00+00:00,20.9,8.3,27.94,1018,15,1025.2,5,9.9
2022-10-24T15:15,2022-10-24T20:15+00:00,20.9,8.3,27.96,1018,15.25,956.4,5,9.6
2022-10-24T15:30,2022-10-24T20:30+00:00,20.9,8.3,27.99,1018,15.5,883.3,5,9.3
2022-10-24T15:45,2022-10-24T20:45+00:00,20.9,8.3,27.96,1018,15.75,805.2,4,10
2022-10-24T16:00,2022-10-24T21:00+00:00,20.9,8.3,27.98,1018,16,720.7,4,10.1
2022-10-24T16:15,2022-10-24T21:15+00:00,20.8,8.3,28.01,1018,16.25,634.8,5,9.9
2022-10-24T16:30,2022-10-24T21:30+00:00,20.8,8.3,28.07,1018,16.5,544,5,9.9
2022-10-24T16:45,2022-10-24T21:45+00:00,20.7,8.3,28.13,1018,16.75,450.6,5,9.8
2022-10-24T17:00,2022-10-24T22:00+00:00,20.8,8.3,28.16,1018,17,357.5,5,9.9
2022-10-24T17:15,2022-10-24T22:15+00:00,20.8,8.3,28.15,1018,17.25,263.3,5,9.9
2022-10-24T17:30,2022-10-24T22:30+00:00,21.1,8.3,28.27,1017,17.5,172.2,4,9.8
2022-10-24T17:45,2022-10-24T22:45+00:00,21.6,8.3,28.57,1017,17.75,89.2,5,9.8
2022-10-24T18:00,2022-10-24T23:00+00:00,21.5,8.3,28.5,1017,18,27.1,5,9.9
2022-10-24T18:15,2022-10-24T23:15+00:00,21.4,8.3,28.41,1017,18.25,4.5,5,9.9
2022-10-24T18:30,2022-10-24T23:30+00:00,21.5,8.3,28.38,1017,18.5,0.2,5,9.9
2022-10-24T18:45,2022-10-24T23:45+00:00,21.5,8.3,28.35,1017,18.75,0,4,10
2022-10-24T19:00,2022-10-25T00:00+00:00,21.5,8.3,28.36,1017,19,0,4,9.9
2022-10-24T19:15,2022-10-25T00:15+00:00,21.5,8.3,28.43,1017,19.25,0,4,9.9
2022-10-24T19:30,2022-10-25T00:30+00:00,21.5,8.3,28.49,1017,19.5,0,4,9.8
2022-10-24T19:45,2022-10-25T00:45+00:00,21.5,8.3,28.49,1017,19.75,0,4,9.7
2022-10-24T20:00,2022-10-25T01:00+00:00,21.5,8.3,28.46,1017,20,0,4,9.6
2022-10-24T20:15,2022-10-25T01:15+00:00,21.6,8.3,28.55,1017,20.25,0,4,9.7
2022-10-24T20:30,2022-10-25T01:30+00:00,21.5,8.3,28.62,1017,20.5,0,4,9.5
2022-10-24T20:45,2022-10-25T01:45+00:00,21.5,8.3,28.64,1017,20.75,0,3,9.3
2022-10-24T21:00,2022-10-25T02:00+00:00,21.5,8.2,28.65,1017,21,0,3,8.9
2022-10-24T21:15,2022-10-25T02:15+00:00,21.6,8.2,28.65,1017,21.25,0,3,8.5
2022-10-24T21:30,2022-10-25T02:30+00:00,21.5,8.2,28.57,1017,21.5,0,3,8.9
2022-10-24T21:45,2022-10-25T02:45+00:00,21.5,8.2,28.5,1017,21.75,0,3,9.1
2022-10-24T22:00,2022-10-25T03:00+00:00,21.5,8.3,28.49,1017,22,0,3,9.2
2022-10-24T22:15,2022-10-25T03:15+00:00,21.4,8.3,28.45,1017,22.25,0,3,9.2
2022-10-24T22:30,2022-10-25T03:30+00:00,21.3,8.3,28.37,1017,22.5,0,4,9.4
2022-10-24T22:45,2022-10-25T03:45+00:00,21.3,8.3,28.26,1017,22.75,0,3,9.4
2022-10-24T23:00,2022-10-25T04:00+00:00,21.3,8.3,28.23,1017,23,0,3,9.4
2022-10-24T23:15,2022-10-25T04:15+00:00,21.3,8.3,28.26,1016,23.25,0,3,9.5
2022-10-24T23:30,2022-10-25T04:30+00:00,21.3,8.3,28.23,1016,23.5,0,3,9.4
2022-10-24T23:45,2022-10-25T04:45+00:00,21.3,8.3,28.23,1017,23.75,0,4,9.4
2022-10-25T00:00,2022-10-25T05:00+00:00,21.3,8.3,28.2,1017,0,0,3,9.3
2022-10-25T00:15,2022-10-25T05:15+00:00,21.3,8.3,28.22,1016,0.25,0,3,9.4
2022-10-25T00:30,2022-10-25T05:30+00:00,21.3,8.3,28.22,1016,0.5,0,3,9.4
2022-10-25T00:45,2022-10-25T05:45+00:00,21.3,8.3,28.16,1016,0.75,0,3,9.4
2022-10-25T01:00,2022-10-25T06:00+00:00,21.3,8.3,28.12,1016,1,0,3,9.5
2022-10-25T01:15,2022-10-25T06:15+00:00,21.2,8.3,28.02,1016,1.25,0,3,9.4
2022-10-25T01:30,2022-10-25T06:30+00:00,21.2,8.3,28,1016,1.5,0,3,9.3
2022-10-25T01:45,2022-10-25T06:45+00:00,21.1,8.3,27.99,1016,1.75,0,3,9.2
2022-10-25T02:00,2022-10-25T07:00+00:00,21.1,8.3,28.1,1016,2,0,3,9.1
2022-10-25T02:15,2022-10-25T07:15+00:00,21.3,8.3,28.51,1016,2.25,0,3,8.9
2022-10-25T02:30,2022-10-25T07:30+00:00,21.5,8.2,28.95,1016,2.5,0,3,8.7
2022-10-25T02:45,2022-10-25T07:45+00:00,21.6,8.2,29.17,1016,2.75,0,4,8.6
2022-10-25T03:00,2022-10-25T08:00+00:00,21.7,8.2,29.38,1016,3,0,3,8.3
2022-10-25T03:15,2022-10-25T08:15+00:00,21.7,8.2,29.62,1016,3.25,0,3,7.9
2022-10-25T03:30,2022-10-25T08:30+00:00,21.8,8.1,29.68,1016,3.5,0,3,7.6
2022-10-25T03:45,2022-10-25T08:45+00:00,21.8,8.1,29.7,1016,3.75,0,3,7.3
2022-10-25T04:00,2022-10-25T09:00+00:00,21.8,8.1,29.7,1015,4,0,3,7.5
2022-10-25T04:15,2022-10-25T09:15+00:00,21.7,8.2,29.58,1015,4.25,0,3,8.1
2022-10-25T04:30,2022-10-25T09:30+00:00,21.6,8.2,29.26,1015,4.5,0,3,8.5
2022-10-25T04:45,2022-10-25T09:45+00:00,21.4,8.2,28.83,1015,4.75,0,3,8.6
2022-10-25T05:00,2022-10-25T10:00+00:00,21.4,8.2,28.92,1015,5,0,3,8.4
2022-10-25T05:15,2022-10-25T10:15+00:00,21.3,8.2,28.72,1015,5.25,0,3,8.5
2022-10-25T05:30,2022-10-25T10:30+00:00,20.9,8.3,28.1,1016,5.5,0,4,9
2022-10-25T05:45,2022-10-25T10:45+00:00,21,8.2,28.2,1016,5.75,0,4,9
2022-10-25T06:00,2022-10-25T11:00+00:00,20.9,8.2,28.19,1016,6,0,4,9
2022-10-25T06:15,2022-10-25T11:15+00:00,21,8.2,28.34,1016,6.25,0,4,8.8
